lambda_tilde_mode.4.1,lambda_tilde_mode.4.10,lambda_tilde_mode.4.11,lambda_tilde_mode.4.12,lambda_tilde_mode.4.13,lambda_tilde_mode.4.14,lambda_tilde_mode.4.15,lambda_tilde_mode.4.16,lambda_tilde_mode.4.17,lambda_tilde_mode.4.18,lambda_tilde_mode.4.19
0.000624086,0.0195663,0.00391006,0.000353224,0.00213005,0.0280885,0.0160679,0.00295026,0.0430887,0.00605126,0.00269631
0.000239379,0.00503139,0.0200219,0.000302967,0.000955914,0.00456425,0.0262807,0.0214556,0.0350698,0.0201054,0.000423452
0.0216759,0.00481103,0.0901627,0.00312097,0.0318192,0.00218379,0.023621,0.00113436,0.0260694,0.00156097,0.000879659
0.00151274,0.224478,0.0149261,0.00177383,0.00288685,0.00479887,0.00881953,0.00656662,0.0884401,0.042633,0.00219168
0.00356263,0.0112301,0.0121908,0.0389039,0.000313148,0.00819958,0.16225,0.013576,0.0670993,0.000173513,0.00735964
0.000489823,0.0123081,0.392025,0.00056179,0.1235,0.00984547,0.192824,0.0398481,0.0169934,0.00152658,0.0163102
0.000169735,0.012693,0.00682506,0.000694202,0.000411231,0.00527737,0.0450035,0.0202721,0.00191158,0.00100294,0.0000579217
0.00487792,0.000166159,0.00433479,0.000143076,0.00117485,0.0154835,0.044885,0.00935332,0.00334612,0.000845988,0.0171392
0.00314837,0.000368869,0.0159033,0.000885856,0.00280328,0.00552054,0.160602,0.0712245,0.259619,0.00781115,0.142299
0.00252053,0.0621477,0.0313598,0.00111245,0.000387691,0.000647871,0.24776,0.00213549,0.0110847,0.00165087,0.0101704
0.000401316,0.0194679,0.00650433,0.0006861,0.000325804,0.000406307,0.158756,0.00689494,0.307619,0.00605073,0.019195
0.015459,0.0165125,0.0115678,0.111441,0.00508496,0.00315804,0.0457054,0.00311807,0.0573055,0.000678892,0.0104952
0.00292009,0.00222267,0.011978,0.426219,0.00397562,0.0491138,0.0783001,0.00590066,0.0603819,0.00180622,0.0124631
0.0338159,0.00387416,0.0328964,0.00352202,0.000153897,0.00133661,0.123415,0.00337386,0.0234754,0.015143,0.0256298
0.00819779,0.0269529,0.250604,0.00587311,0.000206392,0.00118912,0.0247928,0.0106818,0.00295449,0.00090527,0.00165782
0.00172804,0.00278625,0.00391017,0.000626476,0.00137657,0.00582761,0.0199536,0.024537,0.0105568,0.00388465,0.00173592
0.000227813,0.00765199,0.0485195,0.00271659,0.00134919,0.0118191,0.0801152,0.0658528,0.0165558,0.0167131,0.000864572
0.00384914,0.126758,0.33121,0.000702618,0.0541628,0.00227515,0.0541035,0.00138254,0.165141,0.0178733,0.00649598
0.0149994,0.00110568,0.0468574,0.0420621,0.00527735,0.0308371,0.0914114,0.0149244,0.039412,0.000321781,0.000114471
0.00131955,0.0172031,0.0876633,0.0084938,0.0124504,0.0184847,0.115684,0.0237999,0.0272472,0.00694337,0.0059355
0.000410007,0.0360212,0.17807,0.00665065,0.000841069,0.00226783,0.0318903,0.0247337,0.115828,0.0232973,0.00596378
0.0116473,0.00381663,0.138195,0.11142,0.00115315,0.00551813,0.176904,0.00349235,0.00843998,0.00431112,0.000768278
0.00107367,0.0164075,0.0577433,0.00168868,0.00032107,0.0120606,0.0442355,0.000913127,0.00424599,0.00189425,0.0652624
0.129389,0.0329879,0.0417945,0.000475129,0.00917191,0.0279698,0.0312662,0.0020106,0.0793189,0.0107708,0.00521049
0.000306241,0.000926916,0.00322017,0.00388053,0.00231684,0.0051857,0.0605697,0.0435196,0.00552535,0.000386944,0.00192968
0.00928444,0.0588044,0.0075717,0.000021587,0.000263593,0.00408496,0.0249115,0.0323487,0.005247,0.00246324,0.0124915
0.0611627,0.0011471,0.0326122,0.00693353,0.000682752,0.0023301,0.0278722,0.0302871,0.842425,0.00111644,0.000222571
0.000506147,0.00578193,0.988422,0.207405,0.00831891,0.00492011,0.17115,0.0318629,0.0789447,0.000700417,0.00296466
0.036912,0.0033841,0.0665671,0.056126,0.000806547,0.00162002,0.0263968,0.00948572,0.139181,0.000624666,0.00247885
0.0026432,0.0126172,0.110522,0.000559066,0.00166951,0.000902217,0.0508739,0.0561847,0.00164896,0.0997,0.000926391
0.00690692,0.00223137,0.0777311,0.000249792,0.00337746,0.000899609,0.0851186,0.0760446,0.00149764,0.00872231,0.0457564
0.00314236,0.0604554,0.0126456,0.0175462,0.000743107,0.00776564,0.0794381,0.0115061,0.00543758,0.000765365,0.000913744
0.000432208,0.0269432,0.000146808,0.0000527938,0.00384111,0.00147397,0.412986,0.0287507,0.00109976,0.00124413,0.000939051
0.00490829,0.00108142,0.00135054,0.0283093,0.0000594759,0.00065674,0.0900506,0.0697582,0.000146735,0.000460659,0.00104056
0.000357565,0.0105215,0.00592723,0.00274874,0.000910081,0.00190869,0.161082,0.0232824,0.00332401,0.00111662,0.0105438
0.000390176,0.00376273,0.274157,0.00874623,0.00229565,0.00243508,0.0491942,0.00206074,0.0069646,0.00591765,0.0119971
0.00179671,0.000159424,0.0114629,0.0177314,0.00478462,0.00370093,0.321769,0.0186931,0.0145293,0.0024546,0.00324635
0.0503549,0.0308994,0.0185958,0.0018603,0.00215367,0.00165831,0.0513257,0.0140037,0.0209281,0.00440662,0.00209981
0.00152391,0.00313616,0.00472972,0.00223632,0.000660074,0.00331105,0.0697918,0.0158375,0.0255928,0.00171065,0.0100321
0.000868468,0.00137853,0.50076,0.000208498,0.00107064,0.01004,0.11459,0.0101332,0.0296576,0.000747859,0.00430092
0.00203209,0.000351526,0.0655952,0.00114818,0.000300578,0.00304672,0.0117661,0.00311067,0.230862,0.000157899,0.000362755
0.000242609,0.0171277,0.363321,0.0100336,0.000881692,0.00599237,0.0249559,0.0179411,0.0235306,0.000414447,0.315335
0.000246264,0.0274311,0.00276701,0.000746148,0.0091872,0.00118898,0.0781718,0.0519864,0.027105,0.105645,0.0108976
0.00324211,0.0112755,0.323171,0.0201627,0.00175685,0.0077909,0.0295197,0.0281819,0.000300419,0.000727132,0.00811455
0.0000810535,0.0100695,0.0158203,0.00068801,0.00883024,0.00780951,0.0442856,0.102934,0.0013157,0.00413254,0.0102785
0.000114723,0.000837498,0.182335,0.00241722,0.00078135,0.00142625,0.124941,0.0414774,0.00633766,0.000232275,0.029986
0.00118816,0.0143377,0.0700585,0.00235393,0.00108229,0.0100365,0.151457,0.090981,0.00261219,0.00428616,0.00110425
0.031823,0.0241488,0.042665,0.0102579,0.000276128,0.00143901,0.0234091,0.0110505,0.0109476,0.00446643,0.0469296
0.00727823,0.211458,0.0137407,0.0336846,0.000341173,0.00271056,0.00312396,0.007404,0.00197448,0.00346031,0.00457493
0.00177432,0.0526671,0.126204,0.00197776,0.000565912,0.0144123,0.156595,0.00797837,0.00174565,0.0022897,0.0229729
0.000197722,0.00340309,0.0254747,0.00445838,0.0000154341,0.000395761,0.750256,0.0181955,0.0055602,0.00172352,0.00336562
0.0000717105,0.00425714,0.0468558,0.00131091,0.00519503,0.0209678,0.0664236,0.00519231,0.0209748,0.0048828,0.00481989
0.00544467,0.000770443,0.562583,0.0269226,0.000626797,0.00218478,0.108464,0.0174402,0.0102009,0.0922007,0.00509499
0.00513457,0.00475924,0.0156422,0.00307295,0.000215945,0.00249651,0.0176532,0.0139413,0.0632677,0.00234675,0.0197287
0.101406,0.00421535,0.077088,0.00233063,0.00141176,0.0109163,0.0198405,0.0300716,0.0018833,0.000671856,0.00243283
0.00286306,0.0232653,1.06704,0.00849467,0.000246039,0.00936997,0.0112083,0.0177965,0.0104024,0.00422016,0.0167086
0.0201137,0.00368988,0.0115659,0.000471567,0.00168857,0.000388541,0.0629089,0.000615753,0.00483458,0.000880166,0.00101091
0.000508879,0.030024,0.00274695,0.011862,0.00126594,0.0207939,0.134462,0.00544011,0.124421,0.000566838,0.119574
0.00405119,0.0132003,0.0126232,0.000331073,0.00214055,0.00047543,0.134662,0.0507511,0.0467721,0.00233725,0.0603773
0.000120198,0.00053241,0.00477829,0.00259645,0.0040063,0.00194087,0.0698161,0.0213873,0.00204629,0.00371017,0.00617002
0.00113723,0.0165928,0.0474647,0.0075714,0.00123569,0.0284813,0.00646924,0.0136345,0.0267695,0.00158431,0.00189945
0.0186361,0.000183255,0.00932186,0.00196794,0.000252491,0.00693545,0.132297,0.0410975,0.0027254,0.00331616,0.00732313
0.00275279,0.000603027,0.0335935,0.0146208,0.0182612,0.00182746,0.0429503,0.0117721,0.0447721,0.0429689,0.0583592
0.00135476,0.000465773,0.022712,0.0248408,0.00901833,0.00694282,0.0162573,0.00598979,0.0104343,0.00409716,0.0238558
0.000864049,0.0098126,0.0139165,0.00284312,0.00198318,0.0183711,0.00917847,0.00362589,0.0150665,0.000841887,0.000436068
0.00011853,0.00027215,0.0182015,0.0946294,0.0037629,0.00205264,0.0156091,0.0113484,0.00635552,0.00183464,0.00259178
0.0127343,0.00181492,0.0150561,0.00615178,0.000133834,0.0186074,0.0606619,0.00291526,0.0174105,0.00357582,0.00754164
0.00358962,0.00681639,0.0169151,0.348077,0.00220469,0.00403093,0.00754989,0.00160001,0.00892806,0.00526503,0.78437
0.00491574,0.00957021,0.0777393,0.00218037,0.00172203,0.00253423,0.0689006,0.0210266,0.00525098,0.000818502,0.000777914
0.255097,0.0284821,0.0387625,0.00113325,0.0106877,0.000808704,0.0877393,0.00363245,0.000751295,0.0101026,0.121725
0.00649843,0.0168554,0.032806,0.00124855,0.000311027,0.00258208,0.141653,0.00538938,0.0023277,0.00259328,0.00437109
0.00186295,0.00642568,0.0690617,0.213691,0.00201081,0.00867671,0.143689,0.00526065,0.016679,0.00364564,0.00204509
0.00399821,0.00290366,0.0446724,0.0109991,0.00504446,0.0000581093,0.0939546,0.0132584,0.000824536,0.000778704,0.0000669147
0.000112257,0.00483275,0.0271556,0.00125825,0.00171169,0.00526839,0.159054,0.025721,0.42469,0.0120613,0.250122
0.00339132,0.00253021,0.0369729,0.00791073,0.00707028,0.00189989,0.0171633,0.000554024,0.0700428,0.00321075,0.00557539
0.0000979772,0.00461746,0.00841273,0.000433385,0.00287021,0.00737662,0.294491,0.04793,0.00824191,0.00460533,0.0257856
0.00901849,0.000334609,0.000932524,0.0105004,0.0033672,0.00452502,0.128316,0.054233,0.0047546,0.00593499,0.00721652
0.0807268,0.000449036,0.0848965,0.00358715,0.00183322,0.000445516,0.0072781,0.00407003,0.0111021,0.000826915,0.00805598
0.0132865,0.000127236,0.130509,0.00155163,0.000714981,0.000636877,0.00155559,0.0270067,0.0034335,0.00343473,0.0225196
0.00191465,0.0108662,0.0292444,0.00165937,0.000463719,0.00101652,0.0173482,0.00267521,0.0205986,0.00167604,0.00343826
0.00178265,0.00751602,0.0376613,0.00135362,0.0012149,0.0040866,0.018263,0.0119481,0.0253555,0.00450192,0.0202192
0.000157847,0.00141553,0.0438302,0.0148865,0.0020992,0.00360662,0.0331495,0.0213706,0.137857,0.0000746066,0.000182345
0.0207582,0.000908854,0.0684646,0.00122715,0.009882,0.000500277,0.176652,0.204094,0.0678918,0.000192738,0.000471743
0.00633173,0.000774853,0.00482151,0.00174992,0.000821695,0.00382086,0.285345,0.0248432,0.00192803,0.00936996,0.0215671
0.0153805,0.00358063,0.0277086,0.00168516,0.000222044,0.00077549,0.145636,0.0188698,0.0224954,0.00157741,0.001284
0.00328633,0.00120468,0.0543022,0.000666979,0.000662013,0.0105054,0.0214294,0.0524187,0.0204763,0.00296467,0.0000950566
0.00142814,0.0107214,0.03381,0.000459419,0.00272008,0.00072481,0.0452809,0.00992641,0.00283459,0.000449874,0.000187358
0.00583403,0.0097338,0.510827,0.0084636,0.00221019,0.000232805,0.136463,0.00216795,0.018982,0.00196015,0.00280085
0.00668739,0.000365645,0.395476,0.00162479,0.00115859,0.00421166,0.0349331,0.0165729,0.0259113,0.00797551,0.00720286
0.0000130591,0.00164497,0.203047,0.00273827,0.00073876,0.000700169,0.00655237,0.0285196,0.0177413,0.00123261,0.0146903
0.0003132,0.00314398,0.716282,0.0000165629,0.00104034,0.0245323,0.00420562,0.0116477,0.0137876,0.00129919,0.0179394
0.00338199,0.000838843,0.171755,0.002474,0.000421902,0.00252479,0.0364352,0.0269058,0.0129851,0.00979537,0.243738
0.000276932,0.00179998,0.0479336,0.0117225,0.000401347,0.00138867,0.0439761,0.00343288,0.0647667,0.00258416,0.0014422
0.00375485,0.0000441649,0.0313849,0.0126994,0.0101099,0.000348185,0.0757759,0.00343608,0.00922299,0.000361982,0.004601
0.000487991,0.000469934,0.0120449,0.000218222,0.0101788,0.000918107,0.0142101,0.0018599,0.00998755,0.0686533,0.0115625
0.00491561,0.0109814,0.000863879,0.00107507,0.00106127,0.00151088,0.249398,0.0144426,0.0226824,0.0000637925,0.0289438
0.00142158,0.00528329,0.0704889,0.0158552,0.000835553,0.0541051,0.0116322,0.0105621,0.0937315,0.00978736,0.000807346
0.00050635,0.00669963,0.0458821,0.00353039,0.000507112,0.00248428,0.0217602,0.0144833,0.00476126,0.00131976,0.0468706
0.0131969,0.0198668,0.890914,0.0021969,0.000287702,0.00242346,0.0259203,0.00309922,0.00165637,0.00186041,0.100554
0.00630642,0.0018007,0.0142374,0.000585728,0.000936003,0.00205022,0.0757088,0.00153052,0.0430465,0.00125718,0.0432648
0.000475614,0.00318471,0.0262352,0.00278081,0.00107975,0.00204783,0.195921,0.00744717,0.0507385,0.00333247,0.00808433
0.000172431,0.00383699,0.0839486,0.00197251,0.000351949,0.000483981,0.0108914,0.060885,0.0288203,0.0032226,0.021177
0.00424163,0.00104269,0.118104,0.00143122,0.00167143,0.00157167,0.0527924,0.01339,0.00589893,0.00273729,0.000140853
0.000992356,0.00185068,0.243277,0.0219245,0.000722493,0.000306709,0.0358206,0.235702,0.00649956,0.208384,0.0010888
0.0022367,0.005903,0.00886961,0.000739933,0.118778,0.00294689,0.0272551,0.0104577,0.0201961,0.00859334,0.0687229
0.00804077,0.00393258,0.00588405,0.0147402,0.000334298,0.00385846,0.0782448,0.00861832,0.135171,0.0015351,0.0359881
0.00123141,0.0194361,0.318228,0.00665784,0.00353354,0.00420709,0.0845414,0.0439184,0.161164,0.000457008,0.00722654
0.0000121315,0.00408197,0.0200835,0.000524653,0.000132655,0.083936,0.00803857,0.0132335,0.0149267,0.00235116,0.000224065
0.000114402,0.00185827,0.0331658,0.00510031,0.026942,0.000669725,0.0690294,0.0291253,0.0377964,0.0123164,0.0094169
0.00399882,0.00463352,0.00131644,0.00163596,0.000530149,0.000723028,0.0357061,0.0300544,0.0159424,0.00208394,0.00501693
0.000787388,0.00983612,0.105116,0.00114209,0.000824866,0.000886552,0.360347,0.00136312,0.0143855,0.00514278,0.00522935
0.00077532,0.0561196,0.0197597,0.00181555,0.00236871,0.0192224,0.0200909,0.0463211,0.000809899,0.00862803,0.0876549
0.00186281,0.00711982,0.00421107,0.00771616,0.0428628,0.00304728,0.0234127,0.0202009,0.0115404,0.00150371,0.00903256
0.00323182,0.00176099,0.0915858,0.00179767,0.00618483,0.00774761,0.201716,0.0339989,0.0470135,0.000243585,0.0125827
0.0158779,0.000626117,0.023743,0.0112411,0.00132792,0.00736504,0.250411,0.0104507,0.00966799,0.00729833,0.0143078
0.0000384648,0.00750638,0.185302,0.00139538,0.0122449,0.00269345,0.0713379,0.0527856,0.00292304,0.00167054,0.0117307
0.0108461,0.000412058,0.0280166,0.00211082,0.0101731,0.000816893,0.0186588,0.00697576,0.0025297,0.00434341,0.00363099
0.00510859,0.00517255,0.0163425,0.0140693,0.0310966,0.00552963,0.0308346,0.00739936,0.0109317,0.0019325,0.0121974
0.00253991,0.00221097,1.21547,0.000238872,0.00223149,0.00660189,0.0683234,0.392542,0.00558275,0.00103838,0.0058768
0.000939936,0.0253506,0.00357515,0.00194729,0.0105314,0.000295226,0.232993,0.0184415,0.00242557,0.00136312,0.00164437
0.00390919,0.0189548,0.0113333,0.0028125,0.00594927,0.000619364,0.367555,0.0204658,0.54195,0.0016976,0.000281727
0.00138582,0.0137508,0.00639472,0.0222091,0.0087016,0.0074565,0.0357031,0.00505287,0.0723344,0.0243912,0.00866136
0.00226215,0.0145736,0.0101501,0.00595975,0.0138675,0.0226887,0.00900377,0.0789787,0.0480149,0.000316524,0.0404051
0.000556934,0.170853,0.013633,0.000728149,0.000577138,0.0100794,0.146065,0.0334346,0.00878998,0.0214832,0.00641792
0.000285781,0.0055771,0.0322064,0.00101735,0.000419591,0.000481529,0.0565837,0.0570983,0.00278266,0.024899,0.00388266
0.00233369,0.000198976,0.0260049,0.000284153,0.00078756,0.0034609,0.731101,0.00581589,0.0148931,0.113139,0.00338672
0.0163287,0.00126142,0.015133,0.0000577295,0.00027155,0.00275965,0.130077,0.00757705,0.0212649,0.0024395,0.000237414
0.00194867,0.00835486,0.00700643,0.00170187,0.000280098,0.00115378,0.292091,0.0257017,0.00957386,0.00132989,0.00206682
0.00148497,0.000367741,0.0620616,0.00398079,0.0105589,0.00484341,0.0129437,0.000587684,0.00451939,0.0155627,0.0100477
0.0604084,0.0514422,0.00989096,0.00089915,0.00112411,0.00792916,0.237961,0.0415319,0.0147294,0.0000451529,0.00274826
0.000130695,0.00365093,0.135125,0.000921027,0.00188759,0.000912384,0.0482773,0.0929467,0.00420595,0.0017209,0.00161824
0.00116318,0.00152596,0.00290956,0.0138213,0.00261229,0.00173478,0.0629251,0.0019262,0.00099226,0.00147681,0.000911299
0.0205919,0.00918734,0.0312247,0.0285195,0.00608435,0.0154234,0.0250742,0.0101955,0.000852158,0.000755866,0.0183229
0.00101339,0.037314,0.0434853,0.0136554,0.0095745,0.00408604,0.0465811,0.0111223,0.0263592,0.00112664,0.0426784
0.000268496,0.0107188,0.106838,0.00833106,0.0013708,0.0277504,0.0365045,0.00376253,0.00753846,0.014763,0.145369
0.000160513,0.0258446,0.149591,0.0359057,0.00280441,0.0073674,0.428726,0.000874651,0.00378376,0.000870883,0.0192743
0.00708272,0.00464158,0.038718,0.0528816,0.00237682,0.00240979,0.0413727,0.0147398,0.0487627,0.00130546,0.0178188
0.00201547,0.0106693,0.0279866,0.00643086,0.000260341,0.00269927,0.00554578,0.0752104,0.00802091,0.019695,0.00642732
0.00129694,0.119248,1.19985,0.00245236,0.00157818,0.00209388,0.0165999,0.0154076,0.085414,0.0684368,0.00108701
0.00149588,0.000763159,0.0208457,0.00836181,0.000151796,0.024302,0.390324,0.00711302,0.0337025,0.00124836,0.00650272
0.00936898,0.00335328,0.0216708,0.000549314,0.00275012,0.0037307,0.125857,0.00470494,0.00124536,0.000672415,0.0801156
0.000286952,0.00112102,0.0609745,0.164833,0.00569628,0.0113901,0.0873087,0.0649446,0.00565124,0.00027651,0.000963865
0.125454,0.153949,0.0162309,0.000255144,0.000283631,0.00530506,0.064721,0.0173264,0.000965294,0.00191418,0.0181675
0.00033769,0.0534877,0.194217,0.00149194,0.000902717,0.000419557,0.0543808,0.00606314,0.000361518,0.000402818,0.085471
0.00147623,0.0142578,0.00124617,0.0340063,0.000615918,0.0118975,0.048522,0.0482472,0.0356923,0.00206183,0.0433816
0.000683533,0.000301403,0.0709648,0.00192167,0.00354197,0.002366,0.0446591,0.0122014,0.00622312,0.000570378,0.00110054
0.000368131,0.0870292,0.0282073,0.0217847,0.000126488,0.000464396,0.0216115,0.0256215,0.137995,0.00584832,0.00269157
0.00395421,0.00102435,0.0944001,0.00854801,0.000178877,0.0153987,0.0278718,0.0065445,0.0143292,0.00494393,0.000451769
0.00330659,0.00618603,0.0434245,0.012512,0.00520755,0.00227949,0.068271,0.0254058,0.085218,0.00925703,0.000314605
0.0000413413,0.00444944,0.36601,0.00893984,0.00320378,0.000657499,0.0471441,0.061693,0.0198627,0.00112878,0.00515251
0.00170125,0.00753961,0.0123618,0.00561183,0.00398287,0.0132903,0.0106415,0.0214922,0.245244,0.000162766,0.0443086
0.0121316,0.00343649,0.0130373,0.0182107,0.00256004,0.00608868,0.148354,0.0155333,0.0174203,0.0028667,0.0502119
0.00131132,0.00175112,0.0253823,0.00222288,0.0002287,0.00564224,0.0221555,0.0294023,0.0096003,0.00636259,0.000117188
0.00216283,0.0159355,0.815543,0.000613568,0.014722,0.00162206,0.0226506,0.0604793,0.0053878,0.000705113,0.0026926
0.000225553,0.00505557,0.0121263,0.00414277,0.00435155,0.0986152,0.0763946,0.00767081,0.0028063,0.00143981,0.00124036
0.000497846,0.0401245,0.0181268,0.000286187,0.00239825,0.00955569,0.0839071,0.0127848,0.0313381,0.000671263,0.0104846
0.0000921153,0.0000575032,1.05677,0.0100625,0.000767079,0.000450484,0.0181949,0.00796286,0.014938,0.00268155,0.042475
0.0335009,0.00131206,0.0279937,0.00026526,0.00243762,0.00342835,0.0486237,0.000971331,0.000147709,0.000161838,0.000534993
0.00588011,0.0134894,0.0999306,0.115476,0.00863833,0.00216236,0.0710868,0.012058,0.0482155,0.000788892,0.0126751
0.00354783,0.037179,0.0772971,0.00322245,0.00473371,0.00134955,0.269226,0.00366721,0.0478373,0.0313477,0.00755716
0.026628,0.0335238,1.34653,0.0138641,0.0000401354,0.00412231,0.0458692,0.00131345,0.0441823,0.000332847,0.0120099
0.0390649,0.00546861,0.00534732,0.000879505,0.000521602,0.0188414,0.168634,0.00333626,0.00250577,0.000556933,0.00046815
0.00512235,0.0134342,0.0179994,0.00227276,0.00073585,0.00845617,0.0202957,0.00742882,0.00175031,0.00241786,0.000151053
0.000435511,0.00251754,0.0570271,0.00472959,0.00040332,0.00423359,0.0220279,0.478958,0.00605924,0.00121481,0.00138659
0.000159045,0.327844,0.011561,0.0134654,0.000468615,0.00302014,0.22672,0.0256867,0.00295232,0.0000189345,0.0112568
0.00779583,0.000935585,0.017094,0.010675,0.00685526,0.00133222,0.00969968,0.0545086,0.0808771,0.0142664,0.000838452
0.00114904,0.00610282,0.00862972,0.00310463,0.000987118,0.0125115,0.158747,0.00535994,0.270726,0.00100348,0.0370346
0.00114543,0.0067654,0.00926847,0.00330151,0.00210663,0.00290984,0.0136787,0.0209533,0.00834191,0.000446735,0.00333716
0.00432845,0.0000992443,0.101048,0.00173024,0.000193316,0.0172879,0.172927,0.00761816,0.00342199,0.00737509,0.0107632
0.00405436,0.00509839,0.155857,0.0254928,0.00583167,0.00237003,0.00322022,0.000612666,0.00930568,0.000807118,0.0292267
0.000940824,0.000837907,0.168608,0.00196661,0.000217221,0.00137925,0.15139,0.00794753,0.00929027,0.000604204,0.00314607
0.0728255,0.00198676,0.0599082,0.188648,0.00112102,0.0158536,0.0840852,0.00547235,0.0077777,0.00106333,0.0950545
0.00476624,0.00130621,0.0687075,0.0146725,0.000960287,0.00113254,0.0599644,0.0217843,0.0100054,0.00216883,0.0220921
0.00363641,0.0614567,0.013462,0.00243279,0.00181359,0.000919471,0.0203775,0.0116585,0.042389,0.00312365,0.000731399
0.00250439,0.00455472,0.00557059,0.00212276,0.0000630579,0.00342921,0.0956771,0.010281,0.0436984,0.000364832,0.00152317
0.00296401,0.00388108,0.113681,0.00257544,0.000261334,0.0183063,0.0702439,0.00496715,0.329893,0.00783058,0.0182716
0.00115784,0.00254219,0.0236324,0.0103342,0.0109411,0.00188907,0.21256,0.00431881,0.00721886,0.0327941,0.223123
0.00204314,0.00182897,0.0022075,0.00593963,0.00062707,0.000772066,0.0656322,0.00113282,0.00524989,0.000260969,0.0057468
0.00196114,0.000834848,0.0182937,0.00873542,0.0043409,0.00312798,0.0123134,0.0170739,0.0670004,0.00362633,0.0585882
0.00247687,0.0031606,0.0116234,0.0237161,0.00116341,0.00125819,0.00885161,0.0346343,0.0206739,0.00214759,0.00553436
0.00143364,0.0145034,0.0684959,0.00363806,0.00219635,0.00357951,0.0768786,0.0102589,0.0410713,0.122162,0.000668941
0.000336649,0.00490811,0.0457643,0.000594082,0.00690384,0.000249294,0.0240962,0.0304294,0.00253669,0.00342074,0.00631726
0.0632537,0.00254838,0.0115056,0.0131193,0.00264997,0.00124857,0.125389,0.00657051,0.000216627,0.000340679,0.00928372
0.00968413,0.0253712,0.0382317,0.00274637,0.0237014,0.0197542,0.074,0.0140938,0.0138856,0.000682779,0.00207436
0.000125143,0.00106229,0.122641,0.00322725,0.000494973,0.0018034,0.00602665,0.0240204,0.00470141,0.0117427,0.00242839
0.00106829,0.000714237,0.00298029,0.00126431,0.00120622,0.00726106,0.00571374,0.0325263,0.0439341,0.00271517,0.0475534
0.005397,0.00321309,0.000848519,0.00934366,0.000535431,0.0000969993,0.030138,0.00942794,0.00746691,0.000989172,0.00166321
0.0300642,0.00380598,0.934762,0.0167798,0.00860926,0.00928884,0.0505708,0.00299389,0.0132441,0.00437715,0.0356164
0.000385719,0.00129179,0.0875687,0.00179702,0.000990416,0.00405131,0.0106872,0.00802414,0.0229002,0.00102454,0.0392075
0.00134091,0.00836065,0.091752,0.00192957,0.00463575,0.000471058,0.056395,0.0154585,0.0157279,0.00375075,0.00782468
0.000263295,0.0177326,0.336384,0.0167145,0.00486041,0.0114337,0.0598294,0.0427459,0.00508389,0.000382682,0.00510702
0.00103625,0.0011167,0.00865185,0.210455,0.00360273,0.00626531,0.182501,0.00514783,0.0128108,0.00160777,0.00346944
0.00695227,0.00721758,0.046516,0.121593,0.00060681,0.00549286,0.075797,0.00953073,0.00195467,0.000251901,0.000853533
0.0206391,0.0198865,0.324926,0.00490471,0.00191085,0.00831587,0.0281011,0.0182792,0.00409421,0.00180339,0.00411866
0.00221373,0.00664071,0.00355368,0.0206669,0.003575,0.00206262,0.0460856,0.00222089,0.00857241,0.000808193,0.000319161
0.00259967,0.0306773,0.0161491,0.00557254,0.000441262,0.00582146,0.312497,0.00180627,0.00293158,0.00771132,0.00072411
0.00537068,0.00218907,0.0672147,0.00681824,0.000187178,0.000317328,0.726479,0.00638708,0.00043493,0.0313699,0.00433131
0.00608974,0.00051507,0.302607,0.00023358,0.000828775,0.00312511,0.0644483,0.0778677,0.0352058,0.00228671,0.00739566
0.00117213,0.00319633,0.0776228,0.00064182,0.00162401,0.00353459,0.0334709,0.0161273,0.0651718,0.000920822,0.00476103
0.00176495,0.00427949,0.000576787,0.00631563,0.00132943,0.00209898,0.0371196,0.0175815,0.0250307,0.000386572,0.000925821
0.000238309,0.0113531,0.317108,0.0058982,0.00189839,0.007478,0.00522245,0.00527443,0.00744936,0.00355207,0.0431696
0.00490722,0.00788105,0.378366,0.00175752,0.0533059,0.00169161,0.00602922,0.00265222,0.0215388,0.00017676,0.00292502
0.0119018,0.00131901,0.00852269,0.0037799,0.0160944,0.00174424,0.0554696,0.0087041,0.00652359,0.000425074,0.0199385
0.00429264,0.00288004,0.0889003,0.00137779,0.000622912,0.00509156,0.00527722,0.0145127,0.0328426,0.000159325,0.00153846
0.00951618,0.0117599,0.157664,0.0101513,0.000809835,0.00329429,0.0110779,0.0100898,0.0417223,0.00119874,0.00466552
0.0103284,0.00169503,0.62475,0.00726037,0.021267,0.000685688,0.0200322,0.0134016,0.00229374,0.000230808,0.00266195
0.0122441,0.0455956,0.0514716,0.00034275,0.0446082,0.00945676,0.0839549,0.00341085,0.00683877,0.00194441,0.0055845
0.00454744,0.00602333,0.132133,0.00611916,0.00106145,0.00140451,0.098989,0.0370469,0.00137298,0.0000221411,0.00373727
0.00285193,0.00552546,0.0209438,0.0135568,0.00119178,0.00323764,0.068569,0.0128013,0.0155042,0.000447188,0.00103872
0.00094241,0.0532208,0.0436874,0.0137464,0.00406923,0.00101272,0.0289858,0.00289206,0.276104,0.00530771,0.00846016
0.00359404,0.0108418,0.00937745,0.0855194,0.00031235,0.000680728,0.0281106,0.0220407,0.0511034,0.00555513,0.0148849
0.000659495,0.00196806,0.0289234,0.0250384,0.00329211,0.00607299,0.413417,0.000588257,0.0163324,0.000810538,0.00881163
0.000545599,0.00187059,0.0629292,0.0024408,0.000538608,0.0923856,0.0202007,0.000447525,0.250418,0.0229226,0.0188514
