lambda_tilde_mode.4.1,lambda_tilde_mode.4.10,lambda_tilde_mode.4.11,lambda_tilde_mode.4.12,lambda_tilde_mode.4.13,lambda_tilde_mode.4.14,lambda_tilde_mode.4.15,lambda_tilde_mode.4.16,lambda_tilde_mode.4.17,lambda_tilde_mode.4.18,lambda_tilde_mode.4.19
9.98101e-6,0.0000162021,0.0000100529,0.0000808295,0.000159484,0.0000907367,4.93096e-6,0.000223285,0.000010253,0.000160945,0.0000175436
0.0000100148,0.0000156241,0.000010202,0.0000816303,0.000159688,0.0000874484,4.82059e-6,0.000223307,0.0000103432,0.000164853,0.0000185455
0.000010314,0.0000147335,0.0000103791,0.0000816841,0.000167346,0.0000886541,4.80435e-6,0.00021854,0.0000103168,0.000166765,0.0000193528
0.0000106865,0.0000149263,9.86381e-6,0.0000833501,0.000166882,0.0000874739,4.77806e-6,0.000211869,0.0000102978,0.00016495,0.000018912
0.0000116511,0.0000151577,9.79858e-6,0.0000848744,0.000162481,0.0000880221,4.73032e-6,0.000211989,0.0000103229,0.000167796,0.0000188126
0.0000127106,0.0000151806,0.0000100253,0.0000855192,0.00015852,0.0000868979,4.82685e-6,0.000212097,0.0000101181,0.000170863,0.0000174396
0.000012037,0.0000158582,0.0000100663,0.0000857631,0.000155932,0.0000858904,4.93285e-6,0.000219745,0.0000100111,0.000174689,0.0000183155
0.0000118398,0.0000154389,0.0000103791,0.00008542,0.000158848,0.0000886692,4.9626e-6,0.000221384,9.97989e-6,0.000173887,0.0000184383
0.0000124897,0.0000166282,0.0000105591,0.0000894138,0.000161382,0.0000871641,5.0641e-6,0.000216531,9.89439e-6,0.000178911,0.0000186635
0.0000126251,0.000015851,0.0000102871,0.000087325,0.00016239,0.0000876787,4.89727e-6,0.000218683,0.0000100054,0.000176171,0.0000185536
0.0000132185,0.0000155643,0.000010633,0.0000859926,0.000160729,0.0000865711,4.73824e-6,0.000222125,9.97988e-6,0.000179764,0.0000183555
0.0000132697,0.0000160941,9.9505e-6,0.0000877345,0.000159677,0.0000809953,4.74993e-6,0.000214589,0.0000103591,0.000185094,0.0000178639
0.0000144705,0.0000162843,9.86603e-6,0.0000892245,0.000156903,0.0000836518,4.72087e-6,0.000220519,0.0000103834,0.000187016,0.0000172422
0.0000148182,0.0000168123,9.33077e-6,0.0000897051,0.000152452,0.0000832025,4.78418e-6,0.000211481,0.0000106451,0.000191475,0.0000170048
0.0000167543,0.0000172565,9.57925e-6,0.0000881609,0.000158851,0.0000895345,4.9617e-6,0.00020787,0.0000109513,0.000194531,0.0000166994
0.0000170443,0.0000163611,9.65942e-6,0.0000904491,0.000161153,0.0000889133,4.91908e-6,0.000218248,0.0000106949,0.000187686,0.0000170224
0.0000176507,0.0000164187,9.71841e-6,0.0000893436,0.000157234,0.0000856878,4.87435e-6,0.000219427,0.0000110762,0.000189689,0.0000172026
0.000016944,0.0000166683,9.62861e-6,0.0000884473,0.00015114,0.0000866179,4.95759e-6,0.000203265,0.0000106727,0.00019029,0.0000164885
0.0000184586,0.0000165387,0.0000100325,0.000091323,0.000146866,0.0000899454,4.87188e-6,0.000188916,0.0000106243,0.000187692,0.0000155408
0.0000183291,0.0000169727,0.000010326,0.0000884502,0.000144976,0.0000862801,4.93572e-6,0.000174126,0.0000106887,0.000185247,0.000014623
0.0000186883,0.0000165868,0.0000101739,0.0000898082,0.000144142,0.0000869114,5.02181e-6,0.000175104,0.0000104943,0.000178987,0.0000148969
0.0000188923,0.0000159504,0.0000106328,0.0000880846,0.000143404,0.0000921025,4.89294e-6,0.000183934,0.0000104456,0.000180391,0.0000142291
0.0000191315,0.0000160605,0.0000100714,0.0000891371,0.00014482,0.0000932719,4.9407e-6,0.000188161,0.0000105411,0.000182411,0.0000142944
0.0000200526,0.0000162823,9.58042e-6,0.0000894453,0.000146813,0.0000919089,5.02974e-6,0.000194911,0.0000106358,0.000181405,0.0000136943
0.00002091,0.0000173637,9.55923e-6,0.0000934408,0.000147897,0.0000923267,5.19576e-6,0.000201575,0.0000105308,0.000177028,0.000013766
0.0000217359,0.0000176591,9.64937e-6,0.00009209,0.000152119,0.0000928331,5.13697e-6,0.0001984,0.0000100264,0.000178796,0.0000129142
0.0000217705,0.0000190409,9.36902e-6,0.0000970536,0.000153852,0.0000925004,4.82415e-6,0.000194709,9.60594e-6,0.000175272,0.0000125553
0.0000213717,0.0000190488,9.30062e-6,0.0000976196,0.000152144,0.0000949081,4.97911e-6,0.000202974,9.48615e-6,0.000184895,0.0000127018
0.0000192589,0.0000190363,9.29249e-6,0.000097429,0.000155746,0.0000918985,5.06492e-6,0.000203468,9.72454e-6,0.000187949,0.0000125895
0.0000205016,0.0000173547,9.50418e-6,0.0000964891,0.000156194,0.0000884745,5.07172e-6,0.000201595,9.82945e-6,0.000185014,0.0000121991
0.0000209887,0.0000172582,9.84582e-6,0.000100651,0.000150309,0.0000867557,5.18611e-6,0.000183441,9.58801e-6,0.000194211,0.0000120649
0.0000219889,0.0000174855,0.0000103828,0.000102192,0.00015565,0.0000882437,5.08561e-6,0.000198409,9.56431e-6,0.000198784,0.0000122588
0.0000214065,0.0000178436,0.0000102733,0.00010319,0.000156407,0.0000872577,4.96894e-6,0.000213584,9.98681e-6,0.000194232,0.0000121326
0.0000208311,0.0000180853,0.000010289,0.000105925,0.000154859,0.0000913617,5.09928e-6,0.00022388,9.90381e-6,0.000196775,0.0000121645
0.0000193968,0.0000170865,0.0000104709,0.000103853,0.00015358,0.0000918546,4.91171e-6,0.000222608,9.91251e-6,0.000198785,0.0000121169
0.0000173858,0.0000159731,0.0000103922,0.000100265,0.000154798,0.0000933246,4.96437e-6,0.000223158,9.28815e-6,0.000202163,0.0000120505
0.0000187176,0.0000153712,0.0000105547,0.000100146,0.000161683,0.000092482,4.94402e-6,0.000238997,9.07818e-6,0.000200892,0.0000120994
0.0000182913,0.0000156808,0.0000105882,0.0000957387,0.000162662,0.0000943379,5.21216e-6,0.000246951,8.99317e-6,0.000211572,0.0000114546
0.0000163607,0.000016577,0.0000103507,0.00009403,0.000164885,0.0000964231,5.27307e-6,0.000238208,9.03966e-6,0.000217643,0.0000115499
0.0000157559,0.0000170326,0.0000110878,0.0000925807,0.000165614,0.0000933742,5.1898e-6,0.00023292,9.19864e-6,0.000213119,0.000011531
0.0000164591,0.0000162929,0.0000107602,0.0000957217,0.000165132,0.0000964653,5.35875e-6,0.000244535,9.15103e-6,0.000218,0.000011338
0.0000159599,0.0000170941,0.0000104943,0.0000952547,0.000170382,0.0000970561,5.42126e-6,0.00025062,8.9934e-6,0.000214437,0.0000111244
0.0000167881,0.0000174737,0.0000109802,0.0000946892,0.00017008,0.000100509,5.33235e-6,0.000249007,9.229e-6,0.000215692,0.0000110703
0.0000175757,0.000017286,0.0000113457,0.0000933738,0.000173806,0.000100566,5.32754e-6,0.000250802,9.13799e-6,0.000221484,0.0000110445
0.0000200092,0.0000178896,0.0000113438,0.000094454,0.000176903,0.000101739,5.45079e-6,0.000240354,9.00291e-6,0.000229015,0.0000111143
0.0000207418,0.0000190079,0.0000113747,0.0000932366,0.000177185,0.000104481,5.46677e-6,0.000238786,8.7033e-6,0.000232185,0.0000116368
0.0000209407,0.0000198149,0.0000115146,0.0000951006,0.000167679,0.000109126,5.41466e-6,0.000228319,8.6061e-6,0.000228649,0.0000119265
0.0000212057,0.0000208774,0.000010666,0.0000930014,0.000164015,0.000107281,5.46221e-6,0.000230465,8.46417e-6,0.00023641,0.0000117486
0.0000208447,0.000020891,0.0000105769,0.0000944974,0.000162721,0.000106943,5.13878e-6,0.000226749,8.67422e-6,0.000230332,0.0000115464
0.0000214448,0.0000200261,0.0000104722,0.0000955614,0.000161353,0.000104359,5.11587e-6,0.000231698,8.41542e-6,0.000233086,0.0000116565
0.0000244329,0.0000205238,0.0000104155,0.0000988586,0.0001557,0.0001067,4.94693e-6,0.00023134,8.25411e-6,0.000234075,0.0000119319
0.0000250984,0.0000194501,0.0000101548,0.0000995714,0.000152366,0.000101559,4.84765e-6,0.000221119,8.3639e-6,0.000227333,0.0000113335
0.0000242447,0.0000190927,0.0000102896,0.00010445,0.000154288,0.000101443,4.92417e-6,0.000215351,8.63658e-6,0.000222965,0.0000115085
0.0000224367,0.0000186416,0.0000100122,0.000106378,0.000153281,0.000103282,4.91752e-6,0.000205973,8.46818e-6,0.000233658,0.0000117184
0.000023348,0.0000189562,0.0000100456,0.000106435,0.000155458,0.000102552,4.79124e-6,0.000203661,8.46413e-6,0.00023511,0.0000119993
0.0000229105,0.0000181398,0.0000100117,0.000112608,0.000151489,0.0000979431,4.91631e-6,0.000213538,8.67212e-6,0.000243902,0.0000120152
0.0000236165,0.0000174242,0.000010329,0.000117269,0.000153066,0.0000956292,4.91123e-6,0.000214053,8.9977e-6,0.000247664,0.0000114022
0.0000235186,0.0000176643,0.0000108009,0.000121097,0.000155366,0.0000952829,5.01865e-6,0.000223711,8.92522e-6,0.000248436,0.000011457
0.0000229106,0.0000168603,0.0000108158,0.00012403,0.000151029,0.0000941696,5.02259e-6,0.000217872,8.89508e-6,0.000247013,0.0000109849
0.0000242197,0.0000174488,0.0000112763,0.000122719,0.000150745,0.0000977638,5.03901e-6,0.000200781,8.58866e-6,0.000240787,0.0000101974
0.0000265516,0.0000174038,0.000011332,0.000123062,0.000147966,0.00009664,5.24342e-6,0.000202539,8.43625e-6,0.000238408,0.0000104863
0.0000283224,0.000018051,0.0000112997,0.00012428,0.000149188,0.0000963648,5.25902e-6,0.000211169,8.17372e-6,0.000232093,0.0000111722
0.0000274995,0.0000180258,0.0000112836,0.000122063,0.000153986,0.0000999051,5.28066e-6,0.00020643,8.08975e-6,0.000234091,0.000011157
0.0000257839,0.0000188064,0.0000108006,0.000123562,0.000155979,0.0000935371,5.3645e-6,0.000208678,7.92007e-6,0.000237364,0.0000112696
0.0000237026,0.0000184309,0.0000105626,0.000121167,0.00015732,0.0000875039,5.46554e-6,0.000207926,7.95395e-6,0.000239404,0.0000112527
0.0000242614,0.0000181343,0.0000108176,0.000119524,0.000155478,0.0000884762,5.22951e-6,0.000201565,8.07964e-6,0.000238658,0.0000117829
0.0000241129,0.0000173964,0.0000108472,0.000115439,0.000157961,0.000089728,5.03316e-6,0.00020934,7.91439e-6,0.000230444,0.0000121579
0.000024391,0.0000180421,0.0000108077,0.000116477,0.000156161,0.0000919663,4.81681e-6,0.000206605,8.08054e-6,0.000227604,0.0000122035
0.0000245748,0.0000182086,0.0000112128,0.000117886,0.000158121,0.0000888622,4.79247e-6,0.000207401,8.05133e-6,0.000221358,0.0000134871
0.0000245016,0.0000184099,0.0000112946,0.000115943,0.000154612,0.000089737,4.77524e-6,0.000202037,7.94289e-6,0.000217354,0.0000142682
0.0000240776,0.0000185711,0.0000115793,0.000117667,0.000151419,0.0000884846,4.77736e-6,0.000206135,7.82745e-6,0.0002168,0.0000156398
0.0000252394,0.000018674,0.0000120192,0.000116279,0.000149303,0.0000895592,4.72518e-6,0.000215683,8.02633e-6,0.000222473,0.0000159527
0.0000237253,0.0000188718,0.0000119079,0.000120056,0.000150583,0.0000912883,4.56907e-6,0.000210375,7.89054e-6,0.000214697,0.0000155366
0.0000259484,0.0000188563,0.0000122358,0.000119336,0.000149931,0.0000950627,4.46253e-6,0.000218658,8.14026e-6,0.000213724,0.0000148861
0.0000255613,0.0000199415,0.0000114128,0.000118105,0.000154404,0.0000934097,4.37923e-6,0.000213308,8.283e-6,0.000208443,0.0000150643
0.0000250968,0.0000194538,0.0000113993,0.000121325,0.000152727,0.0000960655,4.26911e-6,0.00021222,8.02753e-6,0.000213289,0.0000152732
0.0000252421,0.0000207906,0.0000116818,0.00012118,0.000152007,0.0000914977,4.1799e-6,0.000215885,8.27939e-6,0.000209372,0.0000148014
0.0000265164,0.0000217822,0.0000120803,0.000119961,0.00015274,0.0000896207,4.21662e-6,0.000204756,8.1552e-6,0.000200693,0.0000150973
0.0000280624,0.0000227553,0.0000121658,0.000120213,0.000153013,0.0000910929,4.10239e-6,0.000207384,8.17729e-6,0.000194576,0.0000143393
0.0000288053,0.0000232759,0.0000121751,0.000115166,0.000152551,0.0000858632,4.15943e-6,0.000210129,8.18732e-6,0.00019814,0.0000146717
0.0000293609,0.0000230802,0.0000122788,0.000113819,0.000154572,0.0000879708,3.98064e-6,0.000211581,8.2786e-6,0.000192634,0.0000149122
0.0000294706,0.0000236837,0.0000112006,0.000114233,0.000157634,0.0000821992,3.88877e-6,0.00022654,8.1861e-6,0.000188127,0.0000155429
0.0000335096,0.0000227525,0.0000109458,0.000111499,0.000158158,0.0000791797,4.00567e-6,0.000227883,8.23452e-6,0.000187682,0.0000158565
0.0000333163,0.0000244592,0.0000106869,0.000111862,0.000154551,0.0000805672,3.9068e-6,0.000220663,8.60085e-6,0.000188375,0.0000154991
0.0000336854,0.0000251791,0.0000107199,0.000110718,0.000158261,0.0000796165,3.94196e-6,0.000218083,8.47995e-6,0.000189539,0.0000155995
0.0000340621,0.0000250539,0.0000114877,0.000108419,0.000158987,0.0000770175,4.01588e-6,0.000217397,8.33686e-6,0.000190124,0.0000152849
0.0000336504,0.0000248865,0.0000110331,0.000108642,0.000157784,0.0000778825,4.0762e-6,0.000215369,8.21284e-6,0.000197399,0.0000153633
0.0000327059,0.0000247644,0.0000107222,0.00011007,0.000160206,0.0000787273,3.91289e-6,0.000212224,8.16435e-6,0.00019954,0.0000157203
0.0000338327,0.0000250989,0.0000112245,0.00010655,0.000157395,0.0000793911,3.93003e-6,0.000207513,8.27612e-6,0.00019812,0.000015835
0.0000351335,0.0000239217,0.0000116978,0.000104907,0.000156176,0.0000771658,3.90048e-6,0.000207357,8.43921e-6,0.000201263,0.0000153013
0.0000379229,0.0000229427,0.0000119811,0.000104013,0.000155095,0.0000811896,4.06947e-6,0.000220126,8.58952e-6,0.000207438,0.0000160564
0.0000405307,0.0000219125,0.0000118009,0.000103184,0.000150398,0.0000817352,3.92854e-6,0.000223595,8.48408e-6,0.000210333,0.0000163209
0.0000425391,0.0000225334,0.0000112851,0.000102662,0.000145764,0.0000854006,4.08087e-6,0.000225653,8.17782e-6,0.0002013,0.0000158061
0.0000420506,0.0000230139,0.0000113825,0.000105572,0.000143748,0.0000852447,4.0216e-6,0.000222926,8.05317e-6,0.000201206,0.0000164373
0.0000404783,0.0000217447,0.0000117155,0.000105499,0.000143949,0.0000821652,3.98924e-6,0.000227276,8.70563e-6,0.000203704,0.0000166042
0.0000404042,0.0000220578,0.0000118206,0.000105929,0.000141484,0.0000775987,3.79876e-6,0.000234995,8.58861e-6,0.000204237,0.00001585
0.0000399522,0.0000210523,0.000012015,0.000103631,0.000138793,0.0000755219,3.65916e-6,0.000236334,8.61954e-6,0.000201971,0.000015129
0.000040451,0.0000215801,0.0000118377,0.0000989987,0.000139203,0.0000732812,3.6888e-6,0.000226109,8.69994e-6,0.000207053,0.0000153127
0.0000454772,0.0000217838,0.0000119971,0.0000996023,0.000139588,0.0000732327,3.605e-6,0.000218454,9.0622e-6,0.000207481,0.0000160493
0.0000453823,0.0000205599,0.0000116614,0.0000982374,0.000138574,0.0000704883,3.52379e-6,0.000226786,9.00719e-6,0.000210656,0.0000156859
0.0000423223,0.0000207747,0.0000122849,0.0000964849,0.000142712,0.0000691032,3.51508e-6,0.000231687,9.35028e-6,0.000196462,0.0000162543
0.0000408286,0.0000213606,0.0000128818,0.0000925548,0.00014001,0.0000685057,3.53727e-6,0.000231679,9.2973e-6,0.000199035,0.0000161365
0.0000403759,0.000020195,0.0000125005,0.0000940847,0.000140412,0.0000707652,3.54611e-6,0.000228607,9.47655e-6,0.000201379,0.000015972
0.000038924,0.000019993,0.0000123901,0.0000925386,0.000139412,0.0000676461,3.53678e-6,0.000215773,9.43685e-6,0.000202357,0.0000152098
0.0000382383,0.0000207356,0.0000127379,0.0000885704,0.000135819,0.0000687137,3.50081e-6,0.000202294,9.15835e-6,0.000201161,0.000014139
0.0000400711,0.0000199092,0.0000131542,0.0000918246,0.000130723,0.000068399,3.78009e-6,0.000185385,9.09391e-6,0.000196556,0.0000150193
0.0000361457,0.0000192473,0.0000132485,0.0000926156,0.000128474,0.000066077,3.8269e-6,0.000180372,9.13046e-6,0.000197463,0.000014612
0.0000358167,0.0000202562,0.0000130288,0.0000918677,0.000130889,0.0000632423,3.86434e-6,0.000177321,9.09455e-6,0.000201663,0.0000146807
0.0000382033,0.0000197484,0.0000129529,0.0000916801,0.000131679,0.0000638349,3.73569e-6,0.000175137,9.32806e-6,0.000206528,0.0000146969
0.0000362238,0.000019002,0.0000130203,0.0000922444,0.000130601,0.0000644472,3.67749e-6,0.00017037,9.19154e-6,0.000208976,0.0000156138
0.0000361128,0.0000188448,0.0000126773,0.0000919875,0.000124024,0.0000625212,3.61146e-6,0.00016799,9.15236e-6,0.000214714,0.0000157316
0.0000355164,0.0000195802,0.0000119664,0.000088286,0.000125898,0.0000635403,3.66415e-6,0.000166141,9.35593e-6,0.000208576,0.0000144693
0.0000352787,0.0000202082,0.0000119092,0.000092461,0.000129646,0.0000635014,3.75818e-6,0.000157752,9.30889e-6,0.000217549,0.000013498
0.0000355174,0.0000208422,0.0000114345,0.0000919526,0.000122775,0.0000637795,3.82129e-6,0.000168887,9.34367e-6,0.000224448,0.0000125328
0.0000361445,0.00002245,0.000011842,0.0000910983,0.0001235,0.0000683571,3.87129e-6,0.000165069,9.0873e-6,0.000221576,0.0000121202
0.0000337866,0.00002293,0.0000115462,0.0000888437,0.000125842,0.0000699512,3.97406e-6,0.000169411,8.85977e-6,0.000218022,0.0000113883
0.0000366056,0.0000232766,0.0000116956,0.0000898158,0.000128616,0.0000679992,3.75092e-6,0.00017116,8.8199e-6,0.000219654,0.0000114496
0.0000369689,0.000023457,0.0000121708,0.0000913099,0.000133503,0.0000676957,3.75036e-6,0.000171701,8.80554e-6,0.000214749,0.0000124772
0.0000376201,0.000022216,0.0000119887,0.0000929199,0.000136671,0.0000712414,3.7243e-6,0.000182031,8.87106e-6,0.000212188,0.0000126728
0.00003413,0.000022199,0.0000120167,0.0000923638,0.000135535,0.0000688352,3.70004e-6,0.000182564,9.0454e-6,0.000206052,0.0000125194
0.0000358302,0.0000221506,0.0000115611,0.000089976,0.00013657,0.0000713566,3.84597e-6,0.000169985,8.8778e-6,0.000210575,0.000013614
0.0000346818,0.0000226965,0.0000115958,0.0000875774,0.000139601,0.0000690845,3.76286e-6,0.000169581,9.25294e-6,0.000215429,0.0000139208
0.0000347564,0.0000221763,0.0000118223,0.0000883906,0.000140565,0.0000671822,3.78734e-6,0.000172302,9.24103e-6,0.000211125,0.0000143305
0.0000339002,0.0000218747,0.000011826,0.0000849599,0.000140737,0.0000647927,3.76185e-6,0.000160789,9.39111e-6,0.000209524,0.0000154387
0.0000328814,0.0000212225,0.0000121323,0.0000812932,0.00014002,0.0000657423,3.64532e-6,0.000152869,9.27804e-6,0.000205269,0.0000151895
0.0000319772,0.000020883,0.0000121494,0.0000816901,0.000142786,0.0000668294,3.71397e-6,0.000154252,9.48265e-6,0.000203778,0.0000153769
0.0000336017,0.0000201995,0.0000126845,0.0000815963,0.000140581,0.0000703714,3.77005e-6,0.000151153,9.67695e-6,0.000203441,0.0000147398
0.0000313635,0.0000213595,0.0000126417,0.0000825643,0.000144831,0.0000731796,3.58407e-6,0.000147672,9.81393e-6,0.00019622,0.0000141142
0.0000313957,0.000021055,0.0000118235,0.0000858298,0.000144984,0.0000700628,3.49497e-6,0.000146743,9.72386e-6,0.000194311,0.0000138295
0.0000298235,0.00002071,0.0000111454,0.0000836146,0.000138541,0.0000700136,3.4277e-6,0.000147838,9.48596e-6,0.000196682,0.000013073
0.0000298037,0.0000204407,0.0000115224,0.0000858399,0.000133752,0.0000706195,3.64931e-6,0.000153383,9.41921e-6,0.000194787,0.0000137933
0.0000305381,0.0000215262,0.0000116131,0.000082208,0.000132274,0.0000687683,3.67249e-6,0.000154811,9.06476e-6,0.000190266,0.0000135807
0.0000308617,0.0000208347,0.0000112925,0.0000804924,0.000136137,0.0000672767,3.75623e-6,0.000161184,9.07987e-6,0.000186214,0.0000129861
0.0000294696,0.0000214972,0.000011556,0.0000844642,0.000139435,0.0000678123,3.84716e-6,0.000157344,9.00718e-6,0.000188166,0.0000129128
0.0000295734,0.000022636,0.0000111684,0.0000844456,0.000134953,0.0000706879,3.99711e-6,0.000150918,9.36641e-6,0.00019289,0.0000128903
0.0000306618,0.0000219648,0.0000105944,0.0000834921,0.000129117,0.0000710846,3.92319e-6,0.000154322,9.39396e-6,0.00019184,0.0000124054
0.0000285752,0.0000212972,0.0000104615,0.0000840483,0.000127124,0.0000680296,3.99534e-6,0.00015754,9.45858e-6,0.000196576,0.0000127496
0.0000260965,0.0000213272,0.0000102751,0.0000840406,0.000125178,0.0000689312,4.02075e-6,0.000155778,9.57484e-6,0.000197901,0.0000130245
0.0000230979,0.0000210488,0.0000100733,0.0000860209,0.000121754,0.0000673528,3.99327e-6,0.000153901,9.8381e-6,0.000199139,0.0000129603
0.0000230964,0.0000216135,9.69815e-6,0.0000827792,0.00012688,0.0000669349,3.90657e-6,0.000145906,9.63261e-6,0.000193133,0.0000132639
0.0000236958,0.0000210702,9.88679e-6,0.0000837805,0.000121365,0.000063982,3.99302e-6,0.000146877,9.26674e-6,0.000193743,0.0000134402
0.0000242694,0.0000209933,0.0000102882,0.0000838852,0.000120016,0.0000646795,3.97278e-6,0.00014329,9.02256e-6,0.000201355,0.0000136241
0.0000222552,0.0000213871,0.0000110575,0.0000854489,0.000116356,0.0000645489,3.74909e-6,0.000147707,9.15029e-6,0.000201739,0.0000141999
0.0000216025,0.0000209033,0.0000113898,0.0000842277,0.000118136,0.0000645735,3.85691e-6,0.000138947,9.31306e-6,0.000196729,0.0000147473
0.0000211672,0.0000214914,0.0000111063,0.0000876591,0.000116364,0.0000631638,3.79335e-6,0.000140428,9.42083e-6,0.000192988,0.0000147471
0.0000188874,0.0000215463,0.0000111899,0.0000896866,0.000111982,0.0000641301,3.85724e-6,0.000140285,9.55673e-6,0.000195176,0.0000147125
0.0000190295,0.0000206627,0.0000108959,0.000089088,0.000114156,0.0000623475,3.73213e-6,0.00014797,9.95115e-6,0.000193989,0.0000139992
0.0000187673,0.000019484,0.000010989,0.0000903384,0.000116107,0.0000596501,3.79157e-6,0.000146963,9.92128e-6,0.000185411,0.0000143695
0.0000184877,0.0000199985,0.000010845,0.0000888853,0.000118482,0.0000640082,3.80414e-6,0.000141317,9.8369e-6,0.000191956,0.000014121
0.0000178868,0.0000197909,0.0000110121,0.0000869899,0.000116637,0.000064456,3.67694e-6,0.000144386,9.58701e-6,0.00019373,0.0000141375
0.0000171826,0.0000211528,0.0000103295,0.0000858014,0.000118358,0.00006597,3.56807e-6,0.000146766,0.0000101799,0.000189535,0.0000141158
0.0000167632,0.0000214858,0.0000107136,0.0000839025,0.000122661,0.0000622621,3.49023e-6,0.00014579,9.81322e-6,0.000188304,0.0000137419
0.000016452,0.0000221988,0.0000106012,0.0000818296,0.000120368,0.0000641589,3.52494e-6,0.000141043,9.6108e-6,0.000183691,0.0000129352
0.0000173498,0.000022808,0.0000101576,0.0000779374,0.000123505,0.0000657448,3.44237e-6,0.000142573,9.52746e-6,0.000183603,0.0000118769
0.0000171208,0.0000221798,0.0000108554,0.0000781819,0.000117945,0.0000643266,3.37117e-6,0.000145396,9.39972e-6,0.000183318,0.0000120239
0.0000184,0.0000226335,0.0000110482,0.0000782145,0.000115167,0.0000665345,3.32622e-6,0.000148921,9.36961e-6,0.000180004,0.0000110456
0.0000183484,0.0000228799,0.0000108073,0.0000787596,0.000115779,0.0000640165,3.30306e-6,0.000154213,9.63336e-6,0.000177307,0.0000109254
0.0000190483,0.0000228357,0.0000107239,0.0000790533,0.000116594,0.0000609936,3.37054e-6,0.000156797,9.23923e-6,0.000183519,0.0000111782
0.0000194496,0.0000229866,0.0000101123,0.000078203,0.000112662,0.0000583183,3.20671e-6,0.000161436,9.16954e-6,0.000186991,0.0000120132
0.0000170342,0.0000225744,0.00001034,0.0000814544,0.000115364,0.0000568705,3.08781e-6,0.000167574,9.22801e-6,0.000183801,0.0000115618
0.000017019,0.0000218922,0.0000101872,0.0000805087,0.000115079,0.0000550667,3.08567e-6,0.000168053,9.31557e-6,0.000185255,0.000011925
0.0000182538,0.0000230458,0.0000102916,0.000081488,0.000113423,0.0000546673,3.06535e-6,0.000164416,9.47242e-6,0.000184232,0.0000117925
0.0000179993,0.00002436,0.0000105763,0.000079659,0.000109461,0.0000529959,3.03937e-6,0.00016198,9.50109e-6,0.000179946,0.000011734
0.0000168724,0.0000245973,0.0000108369,0.0000797959,0.00010927,0.0000540569,2.96953e-6,0.000160434,9.25117e-6,0.000175823,0.0000114757
0.0000164033,0.0000244391,0.000010668,0.0000782192,0.000105319,0.0000556636,2.90046e-6,0.000165257,9.47181e-6,0.00017673,0.0000102936
0.0000174111,0.0000236374,0.000010743,0.0000774281,0.000103444,0.0000571477,2.87237e-6,0.000163918,9.65344e-6,0.000173908,0.0000103161
0.0000169696,0.0000231313,0.0000109046,0.00007876,0.0000986604,0.000053106,2.77813e-6,0.000164522,9.74698e-6,0.000181407,0.0000105577
0.0000156842,0.0000244137,0.0000106839,0.0000791753,0.00009906,0.0000510069,2.65634e-6,0.000159504,9.91299e-6,0.000185093,0.000010855
0.0000159849,0.0000237367,0.0000109252,0.0000797742,0.0000984273,0.0000506891,2.52654e-6,0.000158192,9.73274e-6,0.000185523,0.0000107304
0.000016921,0.0000254345,0.0000115369,0.0000771044,0.0000999912,0.0000534195,2.50678e-6,0.000155731,9.66394e-6,0.000189645,0.0000105019
0.0000185622,0.0000262512,0.0000114458,0.0000766588,0.000100148,0.0000516976,2.42963e-6,0.000152579,9.75642e-6,0.000183321,0.0000107078
0.0000171196,0.0000264513,0.0000107037,0.0000770449,0.0000952162,0.0000507421,2.4222e-6,0.000147033,9.67661e-6,0.000181351,0.0000107285
0.0000185553,0.0000255665,0.0000106741,0.0000742326,0.0000966774,0.0000534062,2.319e-6,0.000145018,9.78136e-6,0.000184606,0.0000109594
0.0000184851,0.0000264942,0.0000108231,0.0000749171,0.0000955,0.0000517678,2.30819e-6,0.000150964,9.92777e-6,0.000180276,0.0000108001
0.0000181784,0.0000246161,0.0000111927,0.0000767086,0.000095427,0.000055083,2.26863e-6,0.000155761,9.83824e-6,0.000182926,0.0000106559
0.0000189038,0.0000240344,0.0000104021,0.0000744484,0.000095134,0.0000535052,2.15066e-6,0.000147831,9.60071e-6,0.000182083,0.0000104313
0.0000194265,0.0000238648,0.000010885,0.0000734256,0.0000957403,0.0000516984,2.17696e-6,0.00015774,9.88753e-6,0.000181103,0.0000105249
0.0000193511,0.0000223881,0.0000113505,0.0000736646,0.0000983703,0.000049707,2.12997e-6,0.000160743,9.99981e-6,0.000184278,0.0000101642
0.0000193241,0.0000245143,0.0000116669,0.0000735272,0.000100553,0.0000492874,2.19053e-6,0.000167528,0.0000102763,0.000182041,0.0000105049
0.00001914,0.0000242439,0.0000114297,0.0000729377,0.000101364,0.0000489264,2.19239e-6,0.00016891,0.0000102595,0.000176909,0.000010669
0.0000176173,0.000023073,0.0000112542,0.000071893,0.000100993,0.0000515012,2.14525e-6,0.000168171,9.87185e-6,0.000175674,0.0000102129
0.0000176948,0.0000235168,0.0000107846,0.0000701218,0.0000994075,0.0000517318,2.13843e-6,0.000170933,9.63064e-6,0.000181427,0.0000100471
0.0000175485,0.000025219,0.0000108591,0.0000691688,0.000098634,0.0000513687,2.10933e-6,0.000154545,9.51136e-6,0.000183593,9.96797e-6
0.0000173054,0.0000248089,0.0000106279,0.0000713526,0.0000996656,0.0000483289,2.01167e-6,0.000156639,9.77876e-6,0.000186288,0.000011034
